"Player","Games","Win %","Takedowns","Kills","Assists","Deaths","Kill Participation","KDA","Highest Kill Streak","Vengeances","Time Dead","Time Dead %","Deaths While Outnumbered","Escapes","Team Fight Escapes","Hero Damage","DPM","Physical Damage","Ability Damage","Damage per Death","Team Fight Hero Damage","Siege Damage","Structure Damage","Minion Damage","Summon Damage","Creep Damage","Healing","HPM","Healing per Death","Team Fight Healing","Self Healing","Allied Shields","Clutch Heals","Damage Taken","Damage Soaked","Damage Taken per Death","Team Fight Damage Taken","CC Time","Root Time","Silence Time","Stun Time","Time on Fire","XP Contribution","XPM","Merc Camp Captures","Watch Tower Captures","Aces","Wipes","% of Game with Level Adv.","% of Game with Hero Adv.","Passive XP/Second","Passive XP Gained","Altar Damage Done","Damage to Immortal","Dragon Knights Captured","Shrines Captured","Dubloons Held At End","Dubloons Turned In","Skulls Collected","Shrine Minion Damage","Plant Damage","Seeds Collected","Garden Seeds Collected","Gems Turned In","Nuke Damage","Curse Damage","Time On Temple","Damage Done to Zerg","Cage Unlocks Interrupted","Hero Pool","Damage Ratio","% of Team Damage","% of Team Damage Taken","% of Team Damage Healed","% of Time Slow CC","% of Time Non-Slow CC","Votes","Awards","Award %","MVP","MVP %","Bsteps","Bstep TD","Bstep Deaths","Taunts","Taunt TD","Taunt Deaths","Sprays","Spray TD","Spray Deaths","Dances","Dance TD","Dance Deaths"
"CaptainWedge","13","23.1%","9.92","1.38","8.54","3.38","90%","3.86","5.15","0.15","2:21","11%","1.77","0.46","0.00","25403.69","1246.47","25450.54","52724.00","9548.42","17502.15","43186.54","4237.85","32580.23","921.62","9654.15","3753.69","1285.64","9600.99","207.08","21857.85","2295.69","0.00","69501.62","57948.54","21322.68","53217.85","2:11","00:00","00:02","00:24","00:00","8931.54","421.33","2.15","0.15","0.08","0.31","24%","14%","25.84","7776.03","0.00","1497.23","0","0","0","0","0","0","0.00","0.00","0.00","10.08","0","8150.69","00:00","123.69","0","9","1.99","13%","27%","3%","11%","2%","0","0","0%","0","0%","5","2","0","0","0","0","16","0","0","35","0","0"
"striker13","13","15.4%","11.00","1.77","9.23","3.77","93%","4.49","7.08","0.23","1:52","11%","2.23","1.00","0.31","29566.15","1714.23","33594.46","54379.54","11522.03","20640.31","46496.15","6576.31","32211.69","999.31","9661.00","0.00","1281.94","7330.49","0.00","21638.23","0.00","0.00","73753.77","59560.62","24327.91","56085.85","2:56","00:00","00:00","00:24","00:00","7191.54","404.21","2.00","0.00","0.15","0.23","11%","17%","24.21","5004.96","0","477.38","0","0","0","0","0","1224.69","0.00","0.00","0.00","0","0","0","00:00","288.46","0","7","0.52","20%","36%","0%","14%","2%","0","0","0%","0","0%","4","0","0","0","0","0","0","0","0","14","0","0"
"RandomTask","19","68.4%","12.68","1.84","10.84","2.37","91%","7.57","9.26","0.11","1:44","8%","1.42","0.84","0.26","28096.05","1343.21","30542.26","51391.84","15276.67","21363.32","41497.63","10573.37","26838.68","1589.00","11677.26","128.32","1278.94","13217.33","90.32","25980.37","27.84","0.00","82461.79","70752.37","40900.60","62771.89","3:21","00:00","00:00","00:31","00:00","8627.11","417.77","3.53","0.37","0.21","0.11","38%","20%","26.08","7928.46","0.00","1022.63","0","0","0","0","0","1342.58","0","0","0","0","0","173.32","00:00","0","0.05","7","0.35","14%","36%","0%","16%","3%","0","0","0%","0","0%","0","0","0","0","0","0","4","0","0","0","0","0"
"EightBit","15","66.7%","11.27","2.00","9.20","2.13","91%","6.72","7.80","0.60","1:24","7%","1.47","1.20","0.47","28786.20","1357.69","31728.53","65156.80","16776.21","20989.53","56841.00","13283.53","36865.40","1982.53","9927.00","1453.60","1272.60","16379.97","701.53","25773.20","777.47","0.00","80982.73","70381.93","45014.21","63389.00","2:48","00:00","00:01","00:27","00:00","9712.13","444.49","3.40","0.00","0.27","0.07","37%","16%","26.61","8647.26","0.00","1901.40","0","0","0","0","0","288.20","0","0","0","4.13","0","0","00:00","332.20","0.00","6","0.36","14%","36%","1%","13%","2%","0","0","0%","0","0%","0","0","0","0","0","0","1","1","0","0","0","0"
"Kazerus","10","80%","11.00","1.70","9.30","2.90","85%","5.94","6.80","0.30","1:42","9%","1.60","0.90","0.20","26274.00","1553.90","22933.70","45886.60","12631.89","19545.90","31868.70","7371.30","21788.20","508.70","12176.60","3580.80","1267.40","9466.94","882.60","17945.20","0.00","0.20","74997.20","61344.80","34303.60","58317.80","1:11","00:00","00:05","00:22","00:00","6568.90","390.87","5.10","0.00","0.10","0.00","45%","21%","26.06","6460.02","0.90","465.50","0.00","0.60","0","0","0","650.30","0","0","0","0","0","0","00:00","169.10","0.00","4","0.37","14%","36%","2%","7%","3%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Perseus","13","76.9%","11.77","2.46","9.31","1.62","87%","8.98","9.00","0.31","1:07","5%","0.69","0.69","0.08","37584.23","1881.41","40696.62","81525.62","24749.63","25929.77","64806.69","15677.54","42308.85","529.38","18401.46","0.00","1264.31","17957.34","112.85","25711.31","0.00","0.08","67401.92","60154.00","46345.22","48136.38","3:09","00:00","00:01","00:14","00:00","9891.92","505.53","5.08","0.00","0.23","0.15","34%","16%","28.03","9992.69","0.38","0","0","0","0","0","0","4034.46","0.00","0.00","0.00","3.54","0","0","00:00","483.54","0.54","5","0.69","19%","28%","0%","16%","1%","0","0","0%","0","0%","0","0","0","1","0","0","2","0","0","0","0","0"
"Daust","4","50%","6.50","1.25","5.25","2.75","66%","4.56","3.75","0.25","1:40","8%","2.00","0.75","0.00","29766.00","1567.61","56240.50","33690.50","12984.81","25053.00","51052.00","11399.00","34782.00","485.50","6951.50","358.75","1258.76","10509.69","0.00","22836.50","358.75","0.00","62475.00","51868.50","26406.88","46967.75","1:02","00:00","00:00","00:11","00:00","9708.25","624.07","4.50","0.00","0.25","0.00","27%","12%","24.45","5370.03","0.00","0","0","0","0","0","0","1583.75","0","0","0","0","0","0","00:00","0","0","2","0.46","18%","29%","1%","5%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"SeGaTai","14","50%","8.21","0.71","7.50","3.50","76%","3.54","5.21","0.14","2:18","11%","1.36","0.50","0.07","32682.57","1605.25","26633.21","56354.36","11394.71","26281.07","45828.86","7683.07","32440.36","1369.93","4137.21","68.57","1257.20","8666.69","0.00","25266.93","68.57","0.00","97657.86","82808.93","33325.36","77670.93","4:06","00:00","00:02","00:26","00:00","7691.93","385.22","1.36","0.00","0.00","0.14","32%","15%","25.19","6004.83","0.29","484.14","0.00","0.21","0","0","0","668.14","0","0","0","2.86","0","0","00:00","154.36","0","7","0.33","15%","40%","0%","22%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Ghola","16","37.5%","6.81","0.50","6.25","2.44","78%","3.89","5.06","0.06","1:26","9%","1.31","0.44","0.00","20319.25","1201.40","17815.13","47425.81","11799.94","16033.63","40369.94","8017.69","27261.81","1140.19","3520.56","3391.06","1244.02","12600.87","422.50","18663.50","318.06","0.13","66567.38","55344.19","36600.54","51289.31","2:13","00:00","00:00","00:33","00:00","6604.13","382.07","1.63","0.50","0.06","0.19","20%","10%","24.82","5411.41","0.00","330.88","0","0","0","0","0","222.69","0","0","0","0","0","0.00","00:00","182.75","0.13","6","0.31","14%","36%","1%","13%","3%","0","0","0%","0","0%","0","0","0","0","0","0","10","0","0","0","0","0"
"Corsair","12","100%","12.00","1.75","10.25","1.83","85%","8.03","9.08","0.25","1:16","5%","1.00","0.58","0.08","25953.67","1218.93","37685.25","52582.92","16081.45","18307.83","56355.92","19242.08","30664.33","2399.92","7126.83","852.25","1211.73","16085.24","361.08","24275.50","0.00","0.17","68769.58","60958.33","41536.72","48994.25","1:50","00:00","00:00","00:32","00:00","9640.83","471.98","3.33","0.00","0.25","0.00","42%","22%","28.40","11556.83","0.33","690.83","0.25","0.83","0","0","0","0","0.00","0.00","0.00","19.25","0","0","00:00","110.08","0","4","0.42","11%","30%","0%","8%","3%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Norseman","17","58.8%","12.18","1.76","10.41","2.35","91%","8.23","8.35","0.24","1:35","7%","1.12","0.53","0.12","29283.53","1409.36","34112.12","48462.82","17974.10","20821.35","45879.06","13728.00","27448.59","773.47","7613.59","0.00","1203.40","15402.00","73.47","24936.06","0.00","0.00","86041.41","73461.12","48011.34","64935.47","3:21","00:02","00:08","00:18","00:00","8202.35","392.13","3.47","0.24","0.29","0.00","37%","19%","27.98","10017.49","0","562.59","0.29","0.41","0","0","0","993.06","0.00","0.00","0.00","8.06","0","406.00","00:00","0","0.41","6","0.36","15%","34%","0%","16%","2%","0","0","0%","0","0%","0","0","0","0","0","0","3","1","0","0","0","0"
"RandalNewman","4","50%","9.50","2.25","7.25","2.25","89%","5.87","6.50","0.50","1:03","6%","1.00","0.75","0.25","55925.25","2808.72","29998.25","87662.50","41216.28","28688.00","52779.50","6447.50","31910.75","7688.00","11287.75","9622.75","1196.76","13993.33","864.75","10785.75","0.00","0.00","39137.00","32847.50","26498.20","22169.25","2:49","00:00","00:15","00:08","00:00","8490.50","434.19","2.25","0.25","0.00","0.00","12%","17%","23.67","4465.01","0.00","4458.50","0","0","0","0","0","1654.00","0","0","0","0","0","0.00","00:00","0","0","3","1.36","26%","16%","6%","16%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Magn3tic","19","94.7%","15.00","2.53","12.47","1.37","96%","11.30","11.68","0.42","00:49","4%","0.84","1.21","0.37","26436.53","1564.71","30450.16","47471.84","19394.50","19801.68","40041.58","8129.21","28571.63","998.95","11542.84","255.05","1195.92","14763.24","83.79","20058.21","19.21","0.00","73161.58","67119.84","51521.57","52770.26","4:29","00:00","00:02","00:23","00:00","9092.37","534.96","4.37","0.47","0.21","0.00","53%","24%","27.33","7883.02","0.68","433.74","0.00","0.16","0","0","0","1646.11","0","0","0","6.68","0","534.00","00:00","38.42","0.00","5","0.38","16%","40%","0%","30%","2%","0","0","0%","0","0%","0","0","0","0","0","0","8","0","0","1","0","0"
"MDC","20","60%","8.65","1.35","7.30","2.75","87%","4.24","5.90","0.35","1:48","9%","1.50","0.70","0.10","24312.85","1235.52","25529.10","57919.55","10965.62","18777.80","50296.05","9542.45","33591.80","2390.05","7363.15","359.55","1190.34","10105.41","132.75","22154.20","359.55","0.00","77762.95","64444.80","34281.40","57575.40","2:49","00:00","00:04","00:20","00:00","8026.05","405.82","2.50","0.30","0.15","0.10","22%","14%","26.14","7423.68","0.00","2790.85","0.00","0.20","0","0","0","603.75","0","0","0","6.85","0","734.10","00:00","254.65","0.00","8","0.31","13%","34%","0%","14%","2%","0","0","0%","0","0%","0","0","0","0","0","0","2","0","0","0","0","0"
"KanKill","5","60%","12.60","1.80","10.80","1.40","97%","10.23","10.20","0.00","1:18","5%","0.80","1.00","0.00","29344.40","1372.93","27718.20","46765.60","20325.97","20890.60","39671.20","7900.80","24595.40","1469.00","5546.00","0.00","1176.83","16235.13","0.00","25200.80","0.00","0.00","83585.60","75072.20","55736.83","60617.80","4:24","00:00","00:05","00:17","00:00","8413.20","407.25","1.40","0.00","0.20","0.00","39%","19%","27.67","10367.77","0","2966.20","0","0","0","0","0","0","0.00","0.00","0.00","18.40","0","0","00:00","0","0","4","0.37","14%","33%","0%","18%","2%","0","0","0%","0","0%","0","0","0","1","0","0","0","0","0","3","0","0"
"MJDoom","19","84.2%","8.11","1.47","6.63","1.58","80%","5.43","6.16","0.16","1:17","5%","0.79","0.47","0.05","35207.63","1573.13","48422.11","140631.32","23146.85","22036.16","133723.74","14940.79","106023.84","3757.05","17442.53","0.00","1175.32","17811.06","50.47","25320.05","0.00","0.00","69668.26","61825.95","47612.14","39034.37","1:38","00:00","00:00","00:15","00:00","18824.95","863.34","2.63","0.00","0.16","0.00","36%","17%","27.85","10378.70","0","947.95","0.11","0.58","0","0","0","6919.95","0","0","0","17.47","0","0","00:00","594.37","0.00","7","0.50","18%","27%","0%","8%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","1","0","2","0","0"
"Shamuscon","16","62.5%","8.44","1.69","6.75","2.19","73%","5.48","6.44","0.19","1:27","7%","1.19","0.44","0.06","36692.06","1971.38","58899.38","95810.50","20901.39","21064.94","101845.38","9668.00","84819.50","1031.69","14312.00","0.00","1174.86","12315.42","315.81","22382.81","0.00","0.00","59407.50","51069.00","30785.75","36558.50","1:08","00:00","00:06","00:09","00:00","15787.50","905.61","2.88","0.19","0.25","0.19","32%","17%","26.24","7368.63","1.19","1588.94","0.13","0.94","0","0","0","892.75","0","0","0","6.00","0","1015.69","00:00","1112.06","0.00","11","0.68","18%","26%","0%","6%","1%","0","0","0%","0","0%","0","0","0","0","0","0","9","0","0","1","0","0"
"Cauthon","14","21.4%","6.43","1.36","5.07","2.57","71%","2.93","4.86","0.21","1:45","9%","1.29","0.71","0.21","25540.29","1418.88","49801.71","91527.79","12518.28","13527.86","99366.71","11079.57","78657.57","1854.00","13386.43","784.43","1174.38","9219.48","249.71","19167.93","525.86","0.00","56703.79","47136.00","24479.10","33447.00","2:15","00:00","00:01","00:14","00:00","14000.64","771.28","2.43","0.00","0.14","0.21","17%","11%","24.57","5277.32","0","0","0.00","0.21","0","0","0","1191.29","0.00","0.00","0.00","0","0","0","00:00","21.21","0.07","6","0.48","16%","29%","1%","11%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Korosive","17","52.9%","9.12","0.76","8.29","1.82","94%","5.82","7.29","0.00","1:34","7%","1.12","0.82","0.12","28941.82","1313.93","31008.65","59478.06","18198.13","21640.82","51374.59","8393.59","37039.94","1531.35","10416.76","633.88","1155.04","14395.27","177.88","24653.71","67.94","0.00","77919.88","68160.18","44645.12","59396.24","4:37","00:00","00:02","00:24","00:00","8499.24","384.97","3.12","0.00","0.06","0.12","23%","15%","27.34","9602.83","0.24","334.29","0","0","0","0","0","1426.35","0.00","0.00","0.00","2.76","0","545.76","00:00","0","0.12","4","0.39","14%","33%","0%","22%","2%","0","0","0%","0","0%","0","0","0","0","0","0","3","1","0","0","0","0"
"ExHavok","11","9.1%","6.27","0.64","5.64","3.18","89%","2.20","4.45","0.27","2:18","12%","1.82","0.73","0.00","26487.64","1448.78","24324.00","68344.18","10500.60","19250.27","58190.73","4216.64","48064.55","1724.09","6133.55","3902.73","1154.33","7726.34","1590.18","18092.91","0.00","0.09","67056.64","52260.09","24970.68","51270.00","1:27","00:00","00:01","00:20","00:00","9430.36","526.14","2.64","0.00","0.18","0.27","14%","10%","24.34","5186.12","0","0","0.00","0.36","0","0","0","235.36","0.00","0.00","0.00","0","0","0","00:00","1428.27","0.00","7","0.39","17%","32%","1%","8%","2%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Kid","15","80%","13.27","2.67","10.47","1.20","98%","10.41","10.13","0.13","00:42","4%","0.73","0.87","0.40","33936.27","1847.48","31194.00","70103.00","26459.66","24904.20","48157.13","15453.53","28280.60","1374.60","21441.20","2524.67","1146.89","16302.33","457.27","18751.40","0.00","0.07","67939.27","61584.93","50632.47","51465.27","2:08","00:00","00:01","00:28","00:00","8901.60","490.86","5.20","0.27","0.20","0.00","51%","21%","26.84","7288.60","0.33","1098.00","0.07","0.33","0","0","0","1126.27","0","0","0","1.27","0","340.13","00:00","0","0","7","0.52","18%","32%","1%","12%","3%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Scathar","19","47.4%","8.32","2.21","6.11","1.47","80%","7.05","7.68","0.11","1:00","5%","1.21","0.53","0.11","36291.26","1849.07","59800.58","120276.16","26132.58","22395.16","116769.79","18429.16","87063.05","3082.11","24660.47","573.89","1139.68","16569.16","189.89","21131.74","244.84","0.05","55930.37","50464.58","39983.61","32954.42","1:19","00:03","00:01","00:11","00:00","16508.95","851.89","3.32","0.11","0.32","0.26","23%","14%","26.18","7264.17","1.42","1051.95","0.00","0.32","0","0","0","8974.42","0.00","0.00","0.00","12.00","0","238.53","00:00","0","0","9","0.66","21%","26%","0%","7%","1%","0","0","0%","0","0%","34","0","0","20","0","0","23","2","0","0","0","0"
"SirNoble","19","47.4%","8.89","1.47","7.32","2.74","89%","4.74","6.26","0.26","1:38","8%","1.58","0.89","0.26","25254.16","1299.49","28889.16","63455.53","12314.17","20046.11","59284.79","8628.79","44184.53","1390.05","7890.95","1872.68","1130.85","10193.30","286.68","18874.05","1035.63","0.00","75324.74","62901.58","34972.73","58682.89","1:41","00:00","00:01","00:24","00:00","9973.05","518.25","2.74","0.32","0.32","0.26","23%","14%","26.18","7264.17","0.21","1135.00","0.00","0.16","0","0","0","1560.53","0.00","0.00","0.00","12.00","0","278.53","00:00","0","0","7","0.34","15%","34%","1%","9%","2%","0","0","0%","0","0%","8","1","0","79","0","0","11","0","0","0","0","0"
"RomedyMC","5","20%","7.80","2.00","5.80","2.20","77%","5.17","7.00","0.20","1:36","7%","1.20","0.60","0.00","32641.80","1403.99","61132.00","141236.20","20099.20","23877.60","146052.60","5574.60","121206.20","2139.80","15539.20","0.00","1127.63","14511.00","3.80","25190.00","0.00","0.00","75234.80","64517.60","41098.07","40681.20","1:43","00:00","00:01","00:15","00:00","17897.40","777.26","2.00","0.00","0.00","0.20","16%","13%","24.95","6998.27","0","0","0","0","0","0","0","3933.40","0","0","0","33.80","0","0","00:00","2499.60","0","4","0.43","15%","27%","0%","7%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Ewok","16","12.5%","5.38","0.56","4.75","3.06","77%","2.38","3.75","0.06","1:45","10%","1.69","0.81","0.38","24293.75","1382.89","22177.63","45734.88","9618.64","18459.38","38246.38","8192.94","25490.06","996.56","3620.75","3334.56","1114.71","8112.04","1225.00","17074.06","30.69","0.06","65725.13","52853.63","26874.69","51732.88","5:12","00:00","00:01","00:17","00:00","5549.56","321.52","1.63","0.25","0.00","0.50","14%","8%","24.30","4853.24","0.00","21.69","0","0","0","0","0","434.19","0","0","0","0.38","0","0.00","00:00","407.19","0","5","0.37","16%","35%","1%","30%","2%","0","0","0%","0","0%","0","0","0","0","0","0","7","0","0","0","0","0"
"WandyWewman","12","33.3%","7.92","1.67","6.17","3.58","81%","3.27","5.42","0.08","2:28","14%","2.08","1.00","0.25","26215.00","1499.24","19961.08","58179.17","9187.94","17901.83","42582.00","4028.00","31311.83","1496.83","8587.17","3863.00","1108.33","7206.15","1220.67","15447.92","193.17","0.17","59870.17","357958913.58","22159.12","44861.33","3:27","00:00","00:00","00:20","00:00","6223.08","355.26","2.25","0.08","0.17","0.00","30%","14%","25.13","5668.97","0.00","205.17","0","0","0","0","0","1745.58","0.00","0.00","0.00","0.00","0","176.42","00:00","0","0.00","8","1479.42","16%","32%","1%","19%","2%","0","0","0%","0","0%","0","0","0","0","0","0","4","0","0","0","0","0"
"CptnMagyar","12","100%","10.83","2.83","7.92","1.92","75%","6.93","8.83","0.50","00:57","4%","0.50","1.33","0.00","47467.17","2188.45","62572.17","137334.92","28361.51","26342.42","130786.58","18640.17","98217.33","5184.58","19658.50","0.00","1090.92","15722.94","6.75","23074.33","0.00","0.00","74907.92","69392.67","46078.13","38387.58","3:14","00:00","00:00","00:35","00:00","17560.58","848.43","3.58","0.00","0.25","0.00","42%","22%","28.40","11556.83","1.33","520.08","0.08","1.17","0","0","0","0","0.00","0.00","0.00","17.67","0","0","00:00","1018.25","0","3","0.66","20%","33%","0%","15%","3%","0","0","0%","0","0%","1","0","0","0","0","0","10","5","0","0","0","0"
"Rain","17","76.5%","10.06","0.82","9.24","1.94","81%","7.37","7.41","0.06","1:16","6%","0.76","0.53","0.06","17643.00","948.96","24063.88","35854.71","11951.40","12999.88","35744.53","10910.18","21985.29","327.59","5820.53","1777.88","1087.05","13442.32","565.06","17504.65","113.24","0.00","60528.12","51977.94","37667.52","44308.24","1:25","00:00","00:04","00:18","00:00","6987.12","373.46","2.06","0.06","0.29","0.12","47%","20%","26.98","8020.28","0.82","271.29","0.06","0.18","0","0","0","410.06","0","0","0","10.06","0","378.65","00:00","102.82","0.00","8","0.30","10%","34%","1%","8%","2%","0","0","0%","0","0%","2","0","0","35","0","0","0","0","0","0","0","0"
"kime","14","50%","8.36","2.79","5.50","1.71","87%","6.47","6.43","0.29","00:57","5%","0.93","0.71","0.07","54537.07","2730.97","75662.57","142920.71","39861.18","28491.00","145013.00","14886.29","117144.50","3196.43","17973.21","71.57","1077.79","14863.83","85.14","21805.36","71.57","0.00","51375.14","46996.57","32371.18","27194.29","2:36","00:01","00:01","00:08","00:00","20088.71","997.65","3.07","0.00","0.00","0.14","32%","15%","25.19","6004.83","4.50","1265.64","0.00","0.71","0","0","0","2831.71","0","0","0","4.29","0","0","00:00","346.71","0","7","1.29","27%","20%","0%","13%","1%","0","0","0%","0","0%","0","0","0","1","0","0","8","2","0","2","0","0"
"HuckIt","20","60%","7.65","2.50","5.15","2.20","75%","4.52","5.25","0.45","1:27","7%","1.20","0.35","0.10","45619.50","2315.83","57615.95","129172.70","25603.17","26028.15","119769.30","15228.60","91872.35","3629.70","17554.20","0.00","1074.06","11527.22","146.00","20590.55","0.00","0.00","54903.75","47608.75","28339.93","31235.50","1:57","00:04","00:01","00:09","00:00","17684.90","927.73","2.90","0.30","0.15","0.10","22%","14%","26.14","7423.68","1.40","1348.15","0.00","1.05","0","0","0","1805.00","0","0","0","7.15","0","2832.45","00:00","566.35","0.00","8","0.95","24%","24%","0%","10%","1%","0","0","0%","0","0%","0","0","0","2","0","0","4","0","0","0","0","0"
"JinxeeKatt","14","35.7%","11.07","1.36","9.71","3.21","93%","5.55","7.36","0.29","2:02","9%","1.79","1.07","0.21","28192.50","1233.50","21032.29","54810.29","13414.82","22301.29","40498.21","4772.36","31361.64","1467.79","5578.57","6853.29","1070.30","11710.53","2169.57","18088.07","0.00","0.21","88973.93","74570.43","40066.09","68073.43","1:59","00:00","00:03","00:27","00:00","7780.57","343.59","2.79","0.00","0.07","0.14","28%","16%","26.45","9429.00","0.00","0","0","0","0","0","0","1585.79","0","0","0","14.00","0","0","00:00","271.50","0","8","0.32","12%","31%","2%","9%","2%","0","0","0%","0","0%","0","0","0","1","0","0","23","0","0","0","0","0"
"stTerminator","17","70.6%","9.47","2.18","7.29","2.29","75%","5.91","6.47","0.24","1:38","8%","1.00","0.71","0.06","46800.53","2422.24","55213.41","110818.18","27304.70","26473.94","103568.29","14419.24","77278.12","1011.06","13445.24","0.00","1070.04","12784.40","0.00","19739.94","0.00","0.00","58314.71","50169.00","31396.13","35848.47","1:43","00:01","00:01","00:07","00:00","15814.12","832.78","2.53","0.00","0.18","0.00","45%","16%","27.72","9404.39","0","2819.06","0","0","0","0","0","837.29","0.00","0.00","0.00","3.59","0","388.53","00:00","129.41","0.00","7","0.87","24%","29%","0%","8%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"aaron","19","68.4%","9.68","2.32","7.37","1.79","79%","6.42","6.95","0.58","00:49","4%","0.68","0.68","0.00","39659.58","1966.22","80553.68","143070.95","24811.66","18785.42","170895.05","19805.42","137688.42","3567.95","13814.58","1426.95","1066.77","13319.68","91.95","19700.95","0.00","0.05","58827.53","55199.32","35572.28","23756.42","00:45","00:00","00:00","00:11","00:00","24028.21","1222.43","2.53","0.26","0.26","0.21","37%","17%","26.22","7873.44","2.63","0","0.37","1.16","0","0","0","3708.58","0","0","0","21.79","0","641.00","00:00","0","0","6","0.73","23%","27%","1%","4%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Memphis","9","22.2%","5.00","0.67","4.33","2.56","78%","2.50","3.22","0.00","1:08","7%","1.44","1.11","0.22","21558.33","1317.74","31973.89","40977.33","12073.73","14041.22","41946.33","2539.00","32438.89","520.78","8021.56","573.56","1060.90","9560.41","179.11","17616.11","0.00","0.00","56649.00","46141.89","31127.80","41347.56","2:23","00:00","00:00","00:18","00:00","6554.89","390.02","2.11","0.11","0.11","0.22","10%","8%","23.39","3637.23","0","0.00","0.00","0.11","0","0","0","1844.33","0.00","0.00","0.00","5.56","0","0.00","00:00","0","0","6","0.45","17%","30%","0%","13%","2%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Calypso","2","0%","2.00","0.50","1.50","3.00","67%","1.60","2.00","0.00","2:15","12%","2.00","0.00","0.00","38856.50","2021.68","52329.00","125347.00","20738.90","12660.00","122727.50","0.00","113845.50","0.00","15349.50","0.00","1056.17","10995.50","0.00","20303.50","0.00","0.00","66101.50","55228.00","27998.70","23953.00","2:02","00:01","00:00","00:16","00:00","17974.00","933.45","0.50","0.00","0.00","0.00","4%","3%","22.30","2653.75","0","0","0.00","1.50","0","0","0","7414.00","0","0","0","0","0","0","00:00","0","0","2","0.68","27%","28%","0%","11%","2%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Ghost","16","56.3%","8.13","2.13","5.94","1.75","83%","6.06","6.31","0.31","1:04","5%","1.00","1.50","0.25","44310.25","2375.82","75605.94","129922.25","28954.11","26604.25","133036.75","18098.06","97412.19","3828.75","25964.13","0.00","1054.31","12987.89","34.38","19563.25","0.00","0.00","60064.00","54691.38","37118.52","33739.31","2:18","00:00","00:00","00:07","00:00","16783.00","904.45","3.63","0.00","0.06","0.13","30%","15%","26.04","7042.27","1.25","2167.50","0.06","0.25","0","0","0","3456.94","0.00","0.00","0.00","8.88","0","0","00:00","802.38","0","4","0.80","24%","28%","0%","13%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Inept","4","50%","6.75","1.25","5.50","2.00","88%","5.68","6.25","0.25","1:11","5%","1.50","0.75","0.00","32159.00","1585.34","49202.50","134788.25","20048.43","18460.25","125590.50","10536.00","105114.00","532.25","19998.25","0.00","1053.32","16217.18","0.00","20358.25","0.00","0.00","60630.00","52877.50","41520.00","30399.75","1:02","00:02","00:00","00:20","00:00","18358.25","923.08","3.25","0.00","0.50","0.25","25%","18%","25.47","6570.70","0","0","0","0","0","0","0","3325.25","0","0","0","0","0","0","00:00","354.50","0","3","0.61","20%","24%","0%","5%","2%","0","0","0%","0","0%","0","0","0","0","0","0","3","2","0","0","0","0"
"Austin","14","0%","6.93","1.29","5.64","3.57","88%","1.83","4.21","0.14","2:25","14%","1.79","1.36","0.14","23886.36","1325.65","20785.86","47826.93","7005.73","17957.93","36592.36","4173.86","28019.93","975.57","6196.64","0.00","1051.44","5498.86","44.29","18726.50","0.00","0.00","67774.50","52131.29","19961.43","55569.14","3:18","00:00","00:02","00:22","00:00","6666.71","376.87","2.21","0.07","0.07","0.14","12%","11%","23.80","4664.98","0.29","636.21","0","0","0","0","0","759.71","0.00","0.00","0.00","2.79","0","0.00","00:00","0","0","6","0.35","16%","34%","0%","19%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"marczombie","17","41.2%","10.18","1.29","8.76","2.59","96%","6.43","6.76","0.12","1:33","9%","1.41","0.94","0.24","23140.53","1291.01","21311.18","44659.06","13387.94","18440.24","37703.41","6747.76","27529.24","714.06","4140.00","138.88","1050.50","9420.50","52.59","19034.18","0.00","0.00","71329.24","59624.29","35889.23","55572.76","3:02","00:10","00:03","00:17","00:00","6282.53","350.06","1.35","0.00","0.06","0.24","30%","15%","26.01","6544.49","0","959.94","0","0","0","0","0","496.12","0.00","0.00","0.00","1.88","0","167.59","00:00","236.59","0","7","0.33","15%","36%","0%","17%","3%","0","0","0%","0","0%","0","0","0","0","0","0","9","7","0","0","0","0"
